X.Intercept. RepR2 RepR3 RepR4 Leaf IWB74799
22.688 -11.39757 -19.96746 -9.512773 -1.083078 -25.11355
21.07144 -11.55088 -18.4966 -5.439522 -1.705767 -25.11928
22.04865 -8.024108 -15.70849 -6.238806 -1.860491 -25.049
20.8691 -6.895838 -16.03714 -5.120598 -0.6481108 -25.77825
18.95057 -10.73333 -15.85714 -6.117404 -0.389915 -23.94485
19.3667 -8.481775 -15.86666 -6.164717 -0.3758358 -22.95318
18.28881 -8.372875 -16.60853 -8.537802 -0.4515011 -22.13751
18.48684 -9.253709 -16.14583 -6.488133 -0.3069447 -21.61914
18.08578 -11.82805 -17.34735 -9.604683 -0.6586511 -17.61064
18.20949 -12.05584 -15.65853 -3.725033 -1.659299 -16.99653
18.32962 -7.35486 -18.27668 -5.504656 -1.271662 -19.42937
19.02844 -11.96544 -16.63673 -9.816023 -1.095761 -17.97172
19.8379 -10.78219 -20.39934 -10.01446 -0.7144985 -19.84821
22.16212 -14.4407 -17.43128 -9.972017 -0.8073164 -19.18654
21.18524 -12.40731 -18.7677 -8.020874 -0.6718386 -18.09038
22.34706 -12.71776 -17.63653 -7.109763 -0.002856724 -18.14089
21.20348 -9.647014 -18.04192 -6.98939 -0.438685 -16.02666
20.49012 -9.28666 -15.10544 -7.441101 -1.366754 -14.74147
20.89332 -9.011584 -16.10091 -3.493383 -1.740741 -14.08049
22.37343 -10.2533 -14.8723 -4.906764 -1.493378 -16.42292
19.98129 -7.696324 -16.54119 -3.413708 -0.8245283 -16.31874
20.16404 -9.398569 -17.94198 -4.284734 -0.362195 -15.38111
20.06276 -8.233614 -19.39146 -6.403281 -0.4327401 -15.32477
20.45658 -11.00728 -17.9765 -7.891459 -0.2391312 -13.4529
21.43774 -10.64514 -19.83654 -7.795331 -0.01884208 -14.3327
21.44933 -15.71023 -22.62585 -10.78947 0.4342951 -12.82781
21.26811 -13.53053 -17.85597 -10.19005 -0.7937171 -8.696609
22.87526 -11.52665 -19.00461 -14.0491 -1.166506 -8.859209
23.1866 -11.20452 -17.7631 -7.120884 -1.278114 -10.05771
23.20016 -12.12552 -17.34284 -4.78505 -2.090562 -11.94225
23.78939 -11.1296 -20.54331 -8.780373 -0.9410834 -15.35638
23.24466 -10.56066 -17.66456 -11.63551 -0.7159612 -14.95729
23.07166 -11.91102 -18.38397 -9.879678 -2.066294 -13.74482
22.05174 -12.31898 -18.99832 -9.641143 -1.709675 -12.13025
24.23823 -11.75465 -17.12103 -11.91313 -1.837079 -14.60857
23.9625 -9.563589 -15.08926 -8.092882 -1.908357 -13.49176
25.14899 -9.575235 -16.23862 -7.8959 -1.22522 -14.67016
26.54021 -10.41542 -19.10048 -5.792105 -1.13855 -14.40618
26.8291 -11.06498 -17.79397 -6.380817 -1.238185 -13.34308
26.81161 -10.31052 -14.37766 -6.190621 -1.544772 -11.98969
26.50204 -10.77355 -16.68017 -5.294674 -0.880381 -12.41993
27.20686 -8.185367 -13.95391 -7.365764 -1.091244 -12.57021
26.51951 -5.208314 -13.33074 -7.199936 -0.9454436 -13.01081
25.2092 -9.993662 -15.8899 -5.710805 -0.03100276 -11.38642
26.22161 -8.456865 -18.06905 -6.490556 -0.5345346 -11.88426
27.67599 -10.5035 -18.82705 -7.268927 -0.4737937 -11.7928
26.90105 -7.795243 -18.1948 -6.433131 -0.7256986 -14.41769
26.61529 -8.661846 -20.00071 -7.94979 0.5065331 -16.59344
28.08641 -12.10955 -18.20895 -9.786447 -0.09143328 -14.35008
30.09115 -12.26441 -21.58315 -10.55757 -0.2889776 -15.25147
30.6454 -14.44706 -17.82308 -5.376721 -1.694172 -14.87562
30.12003 -12.19257 -18.12692 -8.108944 -1.050279 -16.28496
32.11237 -11.48306 -17.15579 -11.24896 -0.6302456 -17.53459
33.33892 -10.01322 -16.49664 -9.160929 -1.720994 -16.08819
32.89975 -9.564178 -18.31945 -6.875647 -1.09622 -16.41092
32.21979 -6.819939 -17.57119 -6.360422 -1.219288 -16.89722
35.42796 -14.24921 -15.16746 -9.229098 -0.4001467 -17.04077
36.58965 -5.986262 -16.30273 -6.766891 -1.110152 -15.99747
36.98644 -7.501919 -16.92331 -5.043038 -1.113 -15.31679
36.44473 -9.950498 -18.68973 -7.002997 -0.9089766 -15.60979
35.94443 -8.634405 -21.7875 -8.260055 -0.74531 -14.67827
38.65439 -12.61013 -17.60102 -9.968084 -0.7887022 -16.13151
38.47909 -9.324001 -18.53921 -7.624902 -2.143805 -16.12408
37.53997 -10.23827 -14.38886 -3.755291 -1.760538 -18.95963
38.18434 -8.580219 -18.1261 -4.646237 -1.296503 -19.97077
37.0084 -10.19612 -16.78004 -6.891384 -1.547422 -18.68701
36.50647 -7.339966 -15.84506 -5.688774 -2.310101 -18.46862
33.80024 -6.899325 -15.10912 -3.859357 -1.543498 -18.52066
34.15768 -9.89322 -16.10601 -6.106356 -0.7317714 -19.02514
34.90403 -9.407504 -16.53495 -8.766309 -0.4652284 -17.97664
34.32297 -10.40606 -18.82107 -9.289679 -0.4860545 -17.47622
33.82835 -11.72175 -18.50761 -8.383644 -0.6125682 -17.30197
35.20912 -11.58352 -14.9925 -8.319673 -1.903672 -14.82951
34.24955 -8.439357 -14.6593 -7.682239 -1.692077 -16.10192
36.394 -10.05524 -16.93189 -6.915364 -2.054471 -16.34146
38.11508 -8.210576 -17.46319 -8.368841 -2.167986 -17.5574
37.47675 -9.922936 -18.1998 -6.373794 -1.366575 -18.87936
37.02497 -11.73147 -19.36752 -6.955172 -0.7900689 -17.63194
37.07076 -11.95209 -20.89253 -9.252382 -1.059355 -14.46041
34.48347 -11.50333 -19.25545 -9.992328 -0.8651471 -15.44984
32.89838 -11.81292 -16.27813 -8.479723 -1.742352 -14.75611
35.29426 -12.91463 -16.75405 -9.824164 -1.157445 -15.86687
37.2591 -11.0816 -18.10881 -8.819076 -1.481125 -14.25514
38.80133 -13.30587 -17.64728 -8.754577 -1.151502 -14.82569
36.94045 -12.91773 -18.8006 -9.7663 -0.4446457 -15.35651
35.60844 -11.37527 -15.04359 -8.764578 -0.2507677 -18.04807
36.73911 -10.17289 -17.83655 -9.674008 -0.5089968 -16.32275
37.59346 -11.21236 -19.53548 -8.742898 0.09329655 -18.00845
35.99244 -9.871604 -20.18476 -9.08675 -0.03379213 -19.59013
32.19233 -9.848016 -16.89998 -4.693633 -1.5373 -16.7291
32.47741 -7.877773 -18.74037 -6.55247 -1.165065 -16.3763
29.5134 -8.544345 -13.38223 -6.805972 -0.5235691 -18.76779
28.02771 -9.66489 -16.50816 -8.615749 0.07256112 -16.67738
28.10728 -8.484805 -17.48201 -8.191646 -0.214578 -16.98278
27.74977 -9.252121 -18.15175 -9.509434 -0.6778504 -15.64924
28.77022 -9.677826 -18.87814 -10.10623 -0.9071506 -14.60317
30.42477 -12.33859 -19.92946 -11.829 -0.6845974 -15.16844
30.47149 -9.624121 -20.87151 -10.05644 -0.7371126 -17.02716
30.78347 -8.20883 -19.54843 -5.738906 -1.182296 -15.03743
27.65209 -7.851343 -14.58076 -3.877078 -1.521924 -13.93225
27.03388 -7.665064 -15.28993 -4.424651 -0.8652813 -15.99219
27.56605 -7.542946 -16.01198 -6.129714 -0.6367366 -17.38816
27.8132 -10.13678 -13.74267 -6.776912 -0.1473649 -17.50578
27.68841 -9.97032 -16.61983 -6.817155 -0.1618017 -17.46802
27.05237 -8.196941 -16.64785 -7.154016 0.002097852 -18.08685
27.11657 -9.363502 -17.7211 -10.70062 0.5383975 -19.13375
27.55933 -11.64868 -21.99148 -11.51211 -0.04440324 -16.56575
26.363 -13.01276 -18.22825 -7.648527 -0.9741244 -15.36255
27.47948 -13.6903 -19.20494 -10.50676 -0.9440332 -15.54846
28.3829 -11.74635 -17.89252 -6.764787 -1.566222 -15.81903
29.87789 -8.561524 -16.11945 -9.128682 -2.069979 -15.98071
30.05908 -6.79302 -14.3972 -8.296526 -1.471155 -16.91334
33.48329 -9.550593 -16.99266 -7.65426 -1.54344 -17.00333
34.47417 -9.14721 -18.86425 -10.26771 -1.415179 -17.04899
35.92877 -11.73396 -19.56765 -9.664234 -1.428863 -18.34746
34.99322 -12.35501 -18.66061 -6.202465 -2.343984 -17.207
35.45556 -10.94467 -20.75871 -9.115126 -1.318847 -19.88351
35.64708 -9.74287 -18.03361 -8.78996 -1.53667 -20.71597
34.86648 -13.24415 -20.05247 -10.25873 -0.4471616 -21.04684
34.5937 -14.47944 -21.70398 -11.12674 -0.7371854 -19.92428
36.25096 -13.40098 -23.73473 -13.54896 -1.006228 -20.1432
37.24325 -14.27247 -20.32552 -12.04512 -1.504615 -20.25703
38.32116 -11.06097 -18.63524 -13.24909 -2.057788 -19.62481
41.01726 -13.02372 -20.48457 -9.333767 -1.806285 -20.71119
42.365 -15.48089 -18.88087 -14.45012 -0.7897387 -23.05306
43.34886 -14.83605 -18.19956 -12.81392 -0.7897643 -24.6167
42.99611 -13.59142 -21.94013 -14.19723 -1.548485 -23.1509
42.9765 -15.47226 -21.30476 -12.68414 -1.899528 -21.8401
44.56135 -12.50533 -20.91229 -13.8468 -1.448483 -24.0398
42.3694 -11.84884 -16.42976 -11.60302 -1.465197 -23.91108
41.22929 -9.926174 -16.6712 -9.126062 -1.576694 -25.09847
42.93213 -8.979982 -15.98205 -7.766004 -1.56778 -25.09238
42.95875 -9.748318 -17.71575 -6.053645 -1.052175 -25.86732
41.60791 -10.12317 -17.40128 -7.211767 -1.120923 -25.15853
42.17496 -9.140088 -16.67656 -8.340239 -1.004977 -26.84319
44.45842 -8.664169 -18.00139 -6.485735 -1.116409 -27.3458
42.41891 -8.29434 -19.87386 -4.485586 -1.591611 -28.05817
42.44602 -10.57025 -14.9353 -6.964793 -1.310661 -28.03647
41.72752 -9.351854 -14.34729 -3.11994 -2.144189 -27.00912
41.84117 -6.843169 -14.65166 -2.755119 -2.372768 -25.45346
42.24213 -7.463748 -15.55152 -5.880899 -2.287613 -24.46687
41.21467 -6.706086 -14.28097 -4.070435 -2.619339 -22.62382
43.2744 -8.907005 -15.43999 -5.487391 -1.900099 -24.18107
42.96329 -9.377247 -15.8443 -6.499842 -1.622531 -22.68854
42.43736 -8.437018 -15.52783 -9.343546 -1.262442 -21.77694
42.05768 -9.151989 -14.50892 -6.689822 -0.7789077 -24.36723
41.43173 -8.60797 -15.75769 -7.586631 -0.8874061 -20.52808
39.03951 -8.797025 -16.11213 -7.649621 -0.8603715 -19.19484
38.04044 -7.631825 -18.16272 -6.607786 -0.8507697 -19.32826
37.861 -12.46845 -16.83275 -8.290751 -1.024536 -18.31011
37.77552 -11.76316 -17.63192 -11.11398 -0.6659296 -18.9725
38.76075 -8.823866 -15.96252 -6.472028 -1.842423 -19.63111
37.06613 -8.272036 -16.37916 -9.930718 -0.4507284 -22.41819
36.05952 -9.416482 -14.46482 -6.366325 -0.9315253 -21.20835
36.79253 -11.09814 -13.37358 -7.760823 -1.272257 -20.52656
35.46228 -9.703916 -15.60962 -6.705607 -1.428299 -20.6485
33.90933 -8.667698 -16.70832 -5.015167 -1.081798 -20.33208
31.52582 -5.109173 -14.58816 -5.20795 -1.237078 -17.7889
31.841 -5.90137 -13.1577 -3.640455 -0.7966526 -19.70535
29.99662 -7.076433 -12.26594 -4.523563 -0.9027788 -19.70983
30.75365 -9.955362 -17.5926 -9.150645 -0.3604882 -19.66415
31.89706 -11.46227 -20.09108 -8.208635 -1.408473 -18.41985
32.4319 -10.32537 -15.91808 -6.591302 -2.022598 -18.04863
32.21362 -9.739916 -14.72476 -8.030042 -1.322872 -18.95615
34.74403 -7.905076 -17.86048 -9.177414 -0.8842348 -21.45339
35.01414 -9.186002 -17.63467 -7.270138 -0.8632303 -20.5871
35.86359 -9.107947 -16.09545 -8.573814 -1.021181 -20.10751
36.43307 -8.077616 -15.5682 -5.679046 -1.095401 -19.77886
35.34164 -11.9219 -18.75411 -7.263202 -0.1257356 -17.79003
36.58284 -10.48173 -19.03455 -7.949647 -0.7279007 -18.20086
36.81149 -12.28852 -18.01959 -5.393785 -1.30356 -17.81219
34.53898 -9.868924 -17.50941 -7.724075 -0.4356629 -18.43788
34.17798 -11.88484 -20.86484 -7.535038 -0.6645035 -15.70355
32.13463 -9.155857 -16.58114 -9.839336 -0.9425638 -15.36264
33.74644 -7.044055 -15.66049 -9.649021 -2.080429 -14.63182
33.57616 -7.193461 -16.80052 -7.198194 -1.748827 -15.1427
30.50337 -10.21699 -13.03369 -6.046254 -1.509937 -14.50186
31.51153 -8.485384 -17.96136 -7.205652 -1.454957 -15.7294
32.96294 -10.34446 -18.05007 -9.072615 -1.55739 -14.56023
32.87013 -11.89128 -19.3564 -10.06644 -0.9733623 -13.96387
33.97569 -14.37999 -19.0436 -12.98563 -0.8286411 -14.91546
34.24539 -14.51607 -18.90317 -11.21988 -0.7814867 -14.47788
35.70217 -12.20716 -21.34626 -11.14959 -0.9238402 -14.71821
34.59213 -12.33224 -18.71847 -9.732182 -1.187594 -15.48248
33.716 -10.53927 -19.99532 -9.771216 -1.302981 -15.01029
32.95134 -13.50659 -21.62717 -9.340907 -0.6610174 -15.81329
35.14471 -12.59141 -19.69126 -11.44087 -1.519791 -15.68936
34.36764 -12.37556 -18.76622 -7.312833 -0.5447244 -18.14076
36.57281 -12.52861 -19.70006 -13.09063 -1.166987 -16.64568
36.09108 -13.8634 -22.48535 -10.12056 -1.80925 -14.8492
34.92414 -12.27287 -19.89858 -12.6946 -1.28545 -14.86669
36.05811 -15.32979 -23.8603 -11.21666 -1.229846 -14.59983
32.90523 -13.36226 -20.57479 -10.11316 -1.502721 -16.05165
33.18328 -15.19028 -21.69837 -10.75798 -1.784704 -17.25571
33.23626 -11.87455 -16.55184 -8.683345 -2.097065 -19.36401
35.18713 -11.85764 -16.79563 -8.034331 -1.312618 -22.35955
34.44734 -8.254278 -16.04399 -4.454689 -1.319176 -22.08488
33.01029 -9.097738 -16.32329 -6.575262 -0.9357899 -22.95791
34.04405 -8.503013 -17.16465 -10.6368 -1.101302 -21.93847
33.32266 -11.30418 -17.95708 -9.841969 -1.335673 -21.2114
31.85359 -13.39282 -19.30435 -5.038584 0.04858633 -20.87116
31.73675 -11.28766 -16.95183 -10.08797 -0.7624829 -20.38324
31.37405 -11.95217 -19.71421 -10.65565 -0.7358118 -19.20554
29.85772 -12.36674 -18.37806 -7.999848 -1.473201 -19.25718
29.87298 -9.325173 -19.16413 -7.338165 -2.114938 -20.87661
28.88603 -9.583452 -18.75681 -4.978228 -1.694899 -23.65399
27.24739 -9.34649 -13.91194 -5.883072 -1.129694 -23.97404
26.66895 -9.057584 -14.42857 -6.701117 -1.577651 -21.79919
26.14905 -8.340307 -18.48743 -7.403897 -1.33311 -20.6621
26.88629 -10.90928 -14.10772 -10.9699 -1.745509 -20.32458
27.78011 -13.03173 -19.0924 -9.584595 -1.431981 -21.42719
27.83882 -14.03043 -20.36375 -6.732692 -0.9335707 -22.22387
26.92044 -10.41689 -18.70062 -9.654525 -0.4958867 -22.42641
23.01767 -8.35101 -14.47358 -6.946464 -0.7547221 -21.87908
23.17817 -11.66158 -16.40872 -6.327518 -1.020028 -22.06483
21.91038 -9.850816 -18.11458 -10.44283 -0.5289642 -22.47879
22.64123 -10.52056 -15.35298 -7.877297 -0.9343169 -21.61684
22.99572 -11.70219 -19.65316 -7.473791 -0.4484238 -20.71682
23.98635 -11.49946 -14.6167 -5.688057 -0.7579604 -21.24334
21.74172 -7.269496 -17.23126 -5.612768 -0.8834303 -21.12204
21.27217 -9.344866 -13.44899 -5.092449 -1.29443 -20.24281
20.939 -9.673109 -15.45683 -4.808517 -1.010468 -21.56423
21.59107 -12.48369 -16.17891 -5.781589 -1.296761 -22.29396
22.55913 -10.78907 -18.04564 -8.748071 -0.4075446 -23.23838
22.30569 -10.12547 -19.46841 -10.19491 -0.8270201 -21.28941
22.74851 -11.78417 -21.1839 -11.76516 -0.9361058 -22.44805
22.63831 -10.33514 -19.0413 -7.794937 -0.795593 -24.3905
21.69211 -9.847856 -16.17648 -10.11467 -0.2428262 -25.83226
21.65954 -8.903056 -18.89842 -9.244461 -0.6171424 -24.23939
21.01679 -9.691652 -19.62411 -8.286227 -0.8654857 -22.73104
18.95917 -10.34127 -18.70311 -10.0149 0.05480376 -23.72241
18.79138 -11.54531 -17.43415 -9.947989 0.2545933 -23.45147
22.06054 -12.56258 -20.09373 -9.10133 -0.5817084 -21.29007
23.14258 -13.50123 -19.30363 -8.995491 -0.3912655 -19.56403
20.05474 -12.61617 -18.39424 -10.23729 -0.09445067 -19.03002
19.92481 -11.87436 -20.27578 -9.604793 -0.5334323 -17.58098
19.16682 -12.72509 -16.15854 -6.764854 -0.820532 -18.14082
20.25436 -12.60351 -15.9164 -8.816676 -0.555607 -18.61434
21.76124 -7.495382 -18.45749 -8.445834 -1.29049 -17.37371
19.69243 -7.412802 -16.63465 -7.473095 -1.43805 -18.58837
19.76211 -7.435844 -14.94939 -7.103008 -1.838883 -18.55635
19.17615 -10.16734 -16.54808 -5.926176 -0.4913876 -19.12204
19.90816 -12.0588 -16.37841 -9.615715 -0.1314523 -21.46169
22.1675 -13.94649 -19.01885 -10.6039 -0.2077377 -22.63944
23.8808 -16.11903 -16.18634 -12.43514 -0.7689503 -22.02596
26.0111 -11.60159 -18.7694 -13.72605 -1.248711 -21.41852
28.17296 -14.7284 -17.76664 -11.45666 -1.145263 -21.64949
25.92734 -11.00657 -19.73885 -10.72723 -0.5028677 -24.38089
25.01381 -11.07491 -20.51918 -9.359237 -0.4565731 -24.56545
23.48031 -9.594265 -19.89994 -8.427394 -0.7650157 -24.74724
22.19992 -10.65007 -16.20645 -7.962937 -1.086074 -22.76051
24.92414 -11.62237 -19.35775 -10.67949 -1.179304 -21.93611
22.57266 -14.09298 -18.93053 -9.148991 -0.9116201 -21.02619
21.61019 -9.289514 -16.62275 -7.454373 -1.763075 -20.64365
19.76008 -8.594428 -15.14741 -6.199376 -0.7648271 -22.68518
20.40085 -8.552193 -16.18019 -6.353111 -0.6554853 -21.91634
22.59898 -11.2886 -21.09599 -6.905375 -0.5317469 -19.53182
21.11065 -7.907004 -17.41946 -6.320587 -0.8673763 -19.78921
19.91199 -10.51064 -15.20939 -8.153728 -1.233744 -19.00079
21.27978 -9.460103 -18.62052 -8.086979 -1.354144 -18.36276
20.28395 -11.74926 -16.88886 -7.125522 -2.201656 -17.37764
22.61317 -10.79765 -19.02264 -9.841071 -1.698804 -18.99047
21.91823 -11.97776 -18.46916 -12.11969 -1.317896 -16.8299
23.2647 -10.20205 -18.2317 -14.00753 -1.411044 -17.61816
22.78447 -7.668261 -19.87365 -6.12699 -1.599664 -17.53569
24.92902 -13.38703 -20.28435 -9.916596 -1.367026 -16.79064
26.58327 -11.65123 -20.41132 -10.50927 -1.919153 -16.61798
25.52037 -10.29794 -19.16662 -8.444591 -2.073644 -15.99869
26.54543 -13.43135 -18.92017 -9.25794 -1.93782 -14.81583
25.89065 -12.66957 -14.66264 -10.21796 -1.108728 -16.72877
25.32407 -9.119073 -15.79413 -7.328816 -1.345985 -15.91478
25.92353 -7.005668 -15.30546 -8.011655 -2.259951 -13.66645
27.02518 -8.031504 -17.23407 -6.26783 -1.608121 -14.5188
28.69098 -10.75035 -15.54567 -7.819948 -1.515198 -15.50015
28.36297 -8.504646 -16.46342 -7.169675 -1.271015 -16.36488
25.55639 -9.204725 -17.48937 -7.856562 -0.1414976 -17.96705
24.36038 -8.821805 -16.84254 -8.213582 -0.7422324 -14.66824
23.21899 -8.752894 -15.95521 -8.972305 -1.712685 -14.50486
22.68216 -12.14438 -18.18524 -8.951009 -0.8647126 -14.33382
23.07936 -8.342203 -18.86651 -7.786827 -1.052686 -13.83624
23.10313 -11.35526 -21.10142 -11.04412 -0.4139622 -15.60703
24.4864 -11.6979 -20.95366 -9.632292 -0.9502088 -15.28592
22.87561 -11.19906 -18.35225 -10.51915 -1.079204 -13.9951
23.57347 -11.51488 -21.15731 -7.991795 -0.6985928 -14.86203
22.47839 -9.655213 -20.21076 -9.634347 -1.23303 -14.12402
24.60856 -12.13894 -20.93671 -9.677036 -1.661943 -16.22623
26.30481 -13.04003 -21.68303 -10.55808 -1.841731 -15.5919
25.94299 -12.96715 -21.61329 -9.262543 -1.879469 -16.86806
28.01544 -13.42693 -22.98464 -11.37631 -1.313551 -17.31623
27.88291 -13.56416 -19.78186 -8.777497 -2.058288 -17.36622
27.76038 -12.05972 -20.54822 -9.111284 -1.538236 -16.59219
28.20814 -9.34842 -19.69241 -8.644204 -1.845031 -16.83993
27.26014 -11.27807 -16.68993 -5.796272 -1.95361 -17.69058
28.58796 -11.42039 -20.90036 -8.05426 -0.7448965 -18.8856
28.32061 -10.82089 -15.56998 -7.947963 -0.7871263 -20.6904
24.37673 -6.758419 -12.98604 -5.981692 -1.271233 -17.42878
25.90098 -7.193655 -14.66598 -8.764114 -1.088473 -17.06632
23.65183 -7.898727 -15.65632 -6.799302 -0.4796012 -17.38404
21.71572 -6.437021 -18.03089 -4.545062 -0.9583604 -15.86006
23.09519 -9.376242 -15.90278 -8.702988 -0.7704171 -17.6712
22.77762 -10.12192 -16.70604 -8.277597 -0.9199739 -18.05395
21.47297 -9.432319 -15.52681 -6.52984 -0.7976149 -18.25043
21.35252 -7.620811 -18.49541 -7.751634 -1.033638 -17.50249
19.16893 -6.757954 -16.32004 -11.34157 -1.233733 -15.81275
20.96043 -10.27772 -18.92506 -8.418965 -1.277081 -17.27421
20.57778 -10.42532 -18.57749 -7.393245 -0.7768067 -17.06362
22.24464 -12.44776 -18.86387 -7.024473 -1.558783 -17.2905
22.80389 -10.2475 -19.85856 -7.484153 -1.284869 -21.09254
22.67033 -9.508188 -18.47329 -9.531913 -1.494755 -19.74652
24.30775 -9.603654 -18.79406 -11.78992 -1.403191 -18.43363
25.75282 -13.25343 -23.51724 -11.19004 0.4051484 -19.37262
24.99866 -12.68793 -18.79994 -8.363732 0.49937 -19.9202
24.52113 -10.74024 -17.42178 -9.058129 -0.5427992 -18.07255
23.15827 -11.44768 -15.9587 -8.440977 -0.2081687 -17.67438
24.1423 -10.90751 -19.5067 -6.712165 -0.03033626 -16.90727
21.99856 -8.462994 -14.23904 -10.37448 -1.02618 -16.84422
20.81976 -9.267434 -16.93172 -6.137524 -1.386 -16.51101
20.84139 -7.55366 -16.10733 -5.998121 -1.447048 -18.03697
21.80537 -9.851069 -17.11954 -7.529693 -0.7115974 -17.45873
25.18435 -10.74948 -17.45021 -8.220087 -1.833424 -16.62849
24.65514 -9.622433 -16.75354 -7.590018 -1.410051 -18.51134
23.73903 -10.48822 -17.85207 -8.763443 -0.7188564 -19.24283
23.17058 -10.80627 -17.49469 -11.18921 -0.5120597 -18.2674
22.74927 -12.20955 -18.76159 -12.23011 0.9484218 -17.98566
22.82846 -9.994025 -17.49768 -9.910775 -0.9939133 -15.46353
21.9944 -8.598602 -16.08136 -6.22882 -0.6814856 -17.4997
20.9412 -9.820376 -14.59719 -6.60987 -0.4986789 -17.21199
20.17594 -11.41979 -14.99431 -6.001264 -0.7771961 -17.70407
21.44214 -9.480422 -15.6081 -8.173488 -0.8883807 -14.79352
21.25855 -9.075454 -15.80978 -8.646553 0.1877546 -15.92455
20.11293 -8.77109 -14.86553 -8.324695 -0.2608883 -14.7209
21.54424 -7.038361 -14.10334 -6.481624 -0.5542756 -14.65591
19.52777 -6.230873 -13.02181 -6.689672 -0.6168347 -14.00847
19.85143 -10.42865 -17.95063 -9.692263 0.4083307 -14.86665
16.98636 -8.730912 -17.34361 -6.773782 -0.662917 -11.99583
17.9983 -8.941082 -16.99849 -9.019673 -1.417876 -9.627438
17.52586 -10.85839 -17.48042 -9.984122 -1.071083 -8.705248
16.41724 -12.19318 -16.67191 -9.164632 -0.3322949 -9.836028
17.12679 -14.39982 -18.15313 -9.12377 -0.6056459 -11.45931
14.49188 -9.090907 -18.49468 -10.77172 -0.3188425 -11.27259
13.30252 -7.394028 -16.21346 -7.102054 -1.440548 -9.617777
14.48138 -8.387455 -16.60812 -7.977845 -1.751322 -10.33904
14.46926 -8.954159 -18.25418 -4.525649 -1.368928 -10.92204
16.4771 -10.14569 -14.98359 -5.383042 -2.135046 -10.06874
15.91146 -9.93703 -17.09139 -6.781021 -1.987712 -11.24306
16.46836 -10.31028 -16.68241 -9.289977 -1.292628 -11.70438
16.76516 -11.69663 -17.52791 -6.074917 -1.027857 -14.29544
17.08136 -11.26467 -17.65605 -8.258493 -1.459965 -14.45904
14.48591 -8.242928 -13.71937 -5.702393 -1.806259 -12.42586
16.63502 -10.17647 -17.39389 -5.881465 -1.168438 -13.59696
17.02546 -12.18101 -14.47738 -4.769894 -1.320821 -15.58451
17.44263 -9.850372 -13.98978 -5.05883 -2.446476 -15.0121
18.45725 -9.076191 -17.61091 -10.01604 -1.289551 -16.95179
18.0602 -10.61991 -19.0943 -8.505092 -1.558867 -14.26777
16.69651 -6.881785 -16.19585 -7.984591 -1.055094 -16.30345
16.88932 -9.263022 -18.56017 -6.571817 -1.107066 -15.09379
18.65672 -10.23894 -16.57717 -6.048314 -1.136662 -15.883
17.39172 -7.947807 -17.32689 -5.678049 -0.9465791 -15.98427
17.83759 -9.958477 -15.11045 -7.376115 -0.8157137 -16.46172
18.09454 -9.318731 -18.85327 -9.442328 -0.2014825 -15.58084
20.98111 -10.48932 -17.47656 -7.15368 -1.120065 -16.25008
20.8675 -7.795922 -18.11237 -9.01768 -0.2522874 -16.40493
21.01466 -11.53756 -17.89807 -8.062811 -1.227287 -15.33826
21.22892 -10.88358 -18.3159 -10.23364 -0.9275745 -17.76712
21.5045 -10.85775 -15.79409 -9.104373 -1.483147 -19.40772
20.78493 -8.606193 -16.079 -10.13872 -0.6556186 -20.18794
22.49977 -14.72076 -19.37724 -7.997495 -0.6672049 -18.44254
19.69565 -11.10177 -19.01233 -11.61999 -0.8033132 -17.68396
20.41637 -12.75739 -19.72741 -12.54762 -0.6052992 -15.14941
20.93527 -15.92222 -17.99452 -12.52413 -0.9008301 -14.86181
20.918 -16.13927 -19.79528 -12.31165 -1.336042 -15.77249
20.19172 -12.025 -18.96377 -9.565107 -1.414054 -15.33619
20.25236 -13.30534 -19.85918 -12.03726 -0.8253864 -16.15478
19.08933 -10.88692 -20.82721 -9.515404 -1.185831 -17.48053
18.92991 -9.847142 -16.68136 -8.015534 -1.624399 -19.15505
18.00842 -9.939941 -16.62604 -6.587249 -1.111458 -21.00928
16.08466 -12.88022 -18.2217 -5.338311 -0.7285229 -18.25743
15.52059 -12.08194 -21.10534 -10.29527 0.02630647 -18.94341
16.65096 -13.55374 -19.5021 -10.64324 -0.1216845 -17.32109
16.64126 -9.961655 -18.37192 -6.072683 -1.373187 -17.42333
17.16901 -6.472606 -15.58278 -6.385674 -0.876223 -19.74943
16.30394 -5.677796 -14.40093 -6.469846 0.06046534 -19.42302
17.34606 -7.14162 -13.55857 -4.058296 0.03318708 -17.59572
16.70999 -7.98135 -17.61315 -8.045903 0.2066011 -15.98445
16.40198 -10.41247 -16.05221 -6.019745 -0.658557 -14.08063
17.04633 -12.25484 -16.11177 -9.493528 -0.5818748 -16.04211
18.68142 -9.338676 -15.93135 -7.141905 -1.189092 -15.35756
18.48485 -9.68437 -17.03674 -5.154383 -1.102085 -15.48328
19.17789 -9.266494 -19.23471 -4.845559 -2.05244 -16.04307
20.36025 -8.2255 -19.25081 -5.674437 -2.778337 -16.28565
19.53701 -10.00419 -15.48058 -5.142894 -1.319393 -18.62843
19.0661 -7.411531 -12.40271 -3.458931 -1.710362 -19.1068
19.07909 -9.125476 -15.35761 -6.608762 0.1610572 -21.1663
19.49596 -11.64669 -14.41428 -9.48554 0.3372899 -22.34984
20.44013 -10.70586 -15.75637 -9.110112 -0.4615334 -21.03264
